"ecopool","pdMoney","TotalPDmoney","TotalCirculation","tick"
1179.5711526681307,294.0405763490755,294.04057634907554,1473.6117290172062,1232.0
1179.5711526681307,294.0405763490755,294.04057634907554,1473.6117290172062,1233.0
1179.5711526681307,292.41157634907546,292.4115763490755,1471.982729017206,1234.0
1179.5711526681307,292.41157634907546,292.4115763490755,1471.982729017206,1235.0
1179.5711526681307,292.41157634907546,292.4115763490755,1471.982729017206,1236.0
1179.5711526681307,292.41157634907546,292.4115763490755,1471.982729017206,1237.0
1179.5711526681307,292.41157634907546,292.41157634907563,1471.9827290172063,1238.0
1190.4350238681307,292.5367195490755,292.5367195490756,1482.9717434172062,1239.0
1190.4350238681307,292.5367195490755,292.5367195490756,1482.9717434172062,1240.0
1190.4350238681307,292.5367195490755,292.5367195490756,1482.9717434172062,1241.0
1190.4350238681307,291.22532954907547,291.2253295490755,1481.6603534172061,1242.0
1190.4350238681307,291.22532954907547,291.2253295490755,1481.6603534172061,1243.0
1190.4350238681307,291.22532954907547,291.2253295490755,1481.6603534172061,1244.0
1190.4350238681307,291.22532954907547,291.2253295490755,1481.6603534172061,1245.0
1190.4350238681307,287.8816376284274,287.8816376284274,1478.316661496558,1246.0
1190.4350238681307,287.8816376284274,287.8816376284274,1478.316661496558,1247.0
1190.4350238681307,287.8816376284274,287.8816376284274,1478.316661496558,1248.0
1180.4350238681307,297.8816376284274,297.8816376284274,1478.316661496558,1249.0
1180.4350238681307,296.7251689331274,296.72516893312746,1477.160192801258,1250.0
1180.4350238681307,296.7251689331274,296.72516893312746,1477.160192801258,1251.0
1175.4350238681307,301.7251689331274,301.72516893312746,1477.160192801258,1252.0
1175.4350238681307,301.7251689331274,301.72516893312746,1477.160192801258,1253.0
1175.4350238681307,301.2391689331274,301.2391689331275,1476.6741928012582,1254.0
1175.4350238681307,301.2391689331274,301.2391689331275,1476.6741928012582,1255.0
1175.4350238681307,301.2391689331274,301.2391689331275,1476.6741928012582,1256.0
1175.4350238681307,301.2391689331274,301.2391689331275,1476.6741928012582,1257.0
1175.4350238681307,300.7477689331274,300.7477689331275,1476.182792801258,1258.0
1175.4350238681307,300.7477689331274,300.7477689331275,1476.182792801258,1259.0
1175.4350238681307,300.7477689331274,300.7477689331275,1476.182792801258,1260.0
1175.4350238681307,300.7477689331274,300.7477689331275,1476.182792801258,1261.0
1175.4350238681307,300.7477689331274,300.7477689331275,1476.182792801258,1262.0
1175.4350238681307,300.7477689331274,300.7477689331275,1476.182792801258,1263.0
1175.4350238681307,300.7477689331274,300.7477689331275,1476.182792801258,1264.0
1175.4350238681307,300.7477689331274,300.7477689331275,1476.182792801258,1265.0
1175.4350238681307,300.7477689331274,300.74776893312736,1476.182792801258,1266.0
1174.9067638681306,305.7969089331275,305.7969089331274,1480.703672801258,1267.0
1174.9067638681306,305.7969089331275,305.7969089331274,1480.703672801258,1268.0
1174.9067638681306,305.7969089331275,305.7969089331274,1480.703672801258,1269.0
1174.9067638681306,305.7969089331275,305.7969089331274,1480.703672801258,1270.0
1174.9067638681306,305.7969089331275,305.7969089331274,1480.703672801258,1271.0
1174.9067638681306,305.7969089331275,305.7969089331274,1480.703672801258,1272.0
1174.9067638681306,305.7969089331275,305.7969089331274,1480.703672801258,1273.0
1174.9067638681306,305.36165875412746,305.36165875412735,1480.268422622258,1274.0
1174.9067638681306,305.36165875412746,305.36165875412735,1480.268422622258,1275.0
1174.9067638681306,305.36165875412746,305.36165875412735,1480.268422622258,1276.0
1174.9067638681306,305.36165875412746,305.36165875412735,1480.268422622258,1277.0
1174.9067638681306,305.36165875412746,305.3616587541274,1480.268422622258,1278.0
1174.9067638681306,305.36165875412746,305.3616587541274,1480.268422622258,1279.0
1174.9067638681306,305.36165875412746,305.3616587541274,1480.268422622258,1280.0
1182.3596638681306,305.4435587541274,305.4435587541274,1487.803222622258,1281.0
1182.3596638681306,304.40892136457745,304.4089213645774,1486.7685852327081,1282.0
1182.3596638681306,304.40892136457745,304.4089213645774,1486.7685852327081,1283.0
1182.3596638681306,304.40892136457745,304.4089213645774,1486.7685852327081,1284.0
1182.3596638681306,304.40892136457745,304.4089213645774,1486.7685852327081,1285.0
1182.3596638681306,303.31268936457747,303.3126893645774,1485.672353232708,1286.0
1182.3596638681306,303.31268936457747,303.3126893645774,1485.672353232708,1287.0
1182.3596638681306,303.31268936457747,303.3126893645774,1485.672353232708,1288.0
1182.3596638681306,303.31268936457747,303.3126893645774,1485.672353232708,1289.0
1182.3596638681306,302.51268936457745,302.5126893645774,1484.872353232708,1290.0
1176.3596638681306,308.51268936457745,308.5126893645774,1484.872353232708,1291.0
1176.3596638681306,308.51268936457745,308.5126893645774,1484.872353232708,1292.0
1176.3596638681306,308.51268936457745,308.5126893645774,1484.872353232708,1293.0
1176.3596638681306,307.1275893645775,307.12758936457743,1483.487253232708,1294.0
1190.5455638681306,307.2995893645775,307.29958936457746,1497.845153232708,1295.0
1190.5455638681306,307.2995893645775,307.29958936457746,1497.845153232708,1296.0
1190.5455638681306,307.2995893645775,307.29958936457746,1497.845153232708,1297.0
1190.5455638681306,307.2995893645775,307.29958936457746,1497.845153232708,1298.0
1190.5455638681306,307.2995893645775,307.29958936457746,1497.845153232708,1299.0
1190.5455638681306,307.2995893645775,307.29958936457746,1497.845153232708,1300.0
1190.5455638681306,307.2995893645775,307.29958936457746,1497.845153232708,1301.0
1190.5455638681306,306.57058936457753,306.5705893645774,1497.116153232708,1302.0
1190.5455638681306,306.57058936457753,306.5705893645774,1497.116153232708,1303.0
1190.5455638681306,306.57058936457753,306.5705893645774,1497.116153232708,1304.0
1190.5455638681306,306.57058936457753,306.5705893645774,1497.116153232708,1305.0
1190.5455638681306,304.3236893645775,304.3236893645775,1494.8692532327082,1306.0
1190.5455638681306,304.3236893645775,304.3236893645775,1494.8692532327082,1307.0
1190.5455638681306,304.3236893645775,304.3236893645775,1494.8692532327082,1308.0
1197.0590962530357,304.39526664353247,304.3952666435325,1501.4543628965682,1309.0
1197.0590962530357,304.39526664353247,304.39526664353247,1501.4543628965682,1310.0
1197.0590962530357,304.39526664353247,304.39526664353247,1501.4543628965682,1311.0
1197.0590962530357,304.39526664353247,304.39526664353247,1501.4543628965682,1312.0
1197.0590962530357,304.39526664353247,304.39526664353247,1501.4543628965682,1313.0
1197.0590962530357,303.7391666435324,303.7391666435324,1500.798262896568,1314.0
1197.0590962530357,303.7391666435324,303.7391666435324,1500.798262896568,1315.0
1197.0590962530357,303.7391666435324,303.7391666435324,1500.798262896568,1316.0
1197.0590962530357,303.7391666435324,303.7391666435324,1500.798262896568,1317.0
1197.0590962530357,303.34744148243243,303.3474414824325,1500.4065377354682,1318.0
1197.0590962530357,303.34744148243243,303.3474414824325,1500.4065377354682,1319.0
1197.0590962530357,303.34744148243243,303.3474414824325,1500.4065377354682,1320.0
1197.0590962530357,303.34744148243243,303.3474414824325,1500.4065377354682,1321.0
1197.0590962530357,302.2182414824324,302.2182414824326,1499.2773377354683,1322.0
1208.8341501609357,302.3467475693324,302.3467475693326,1511.1808977302683,1323.0
1208.8341501609357,302.3467475693324,302.3467475693326,1511.1808977302683,1324.0
1208.8341501609357,302.3467475693324,302.3467475693326,1511.1808977302683,1325.0
1208.8341501609357,302.3467475693324,302.34674756933236,1511.180897730268,1326.0
1208.8341501609357,302.3467475693324,302.34674756933236,1511.180897730268,1327.0
1208.8341501609357,302.3467475693324,302.34674756933236,1511.180897730268,1328.0
1208.8341501609357,302.3467475693324,302.34674756933236,1511.180897730268,1329.0
1208.8341501609357,300.7399775693324,300.7399775693324,1509.5741277302682,1330.0
1208.8341501609357,300.7399775693324,300.7399775693324,1509.5741277302682,1331.0
1208.8341501609357,300.7399775693324,300.7399775693324,1509.5741277302682,1332.0
1208.8341501609357,300.7399775693324,300.7399775693324,1509.5741277302682,1333.0
1208.8341501609357,299.75582756933244,299.7558275693324,1508.589977730268,1334.0
1208.8341501609357,299.75582756933244,299.7558275693324,1508.589977730268,1335.0
1208.8341501609357,299.75582756933244,299.7558275693324,1508.589977730268,1336.0
1213.3113501609357,299.81042756933243,299.81042756933243,1513.1217777302681,1337.0
1213.3113501609357,299.2789865693324,299.27898656933246,1512.590336730268,1338.0
1213.3113501609357,299.2789865693324,299.27898656933246,1512.590336730268,1339.0
1213.3113501609357,299.2789865693324,299.27898656933246,1512.590336730268,1340.0
1213.3113501609357,299.2789865693324,299.27898656933246,1512.590336730268,1341.0
1213.3113501609357,298.6391327285598,298.6391327285598,1511.9504828894956,1342.0
1213.3113501609357,298.6391327285598,298.6391327285598,1511.9504828894956,1343.0
1213.3113501609357,298.6391327285598,298.6391327285598,1511.9504828894956,1344.0
1213.3113501609357,298.6391327285598,298.6391327285598,1511.9504828894956,1345.0
1213.3113501609357,297.8926612805598,297.8926612805598,1511.2040114414956,1346.0
1213.3113501609357,297.8926612805598,297.8926612805598,1511.2040114414956,1347.0
1213.3113501609357,297.8926612805598,297.8926612805598,1511.2040114414956,1348.0
1213.3113501609357,297.8926612805598,297.8926612805598,1511.2040114414956,1349.0
1213.3113501609357,296.70561181241436,296.7056118124143,1510.0169619733501,1350.0
1242.8707310979173,297.0327278740092,297.0327278740091,1539.9034589719263,1351.0
1242.8707310979173,297.0327278740092,297.0327278740091,1539.9034589719263,1352.0
1242.8707310979173,297.0327278740092,297.0327278740091,1539.9034589719263,1353.0
1242.8707310979173,294.4587153184642,294.4587153184642,1537.3294464163814,1354.0
1242.8707310979173,294.4587153184642,294.4587153184642,1537.3294464163814,1355.0
1242.8707310979173,294.4587153184642,294.4587153184642,1537.3294464163814,1356.0
1242.8707310979173,294.4587153184642,294.4587153184642,1537.3294464163814,1357.0
1242.8707310979173,293.27821086010783,293.2782108601078,1536.148941958025,1358.0
1242.8707310979173,293.27821086010783,293.2782108601078,1536.148941958025,1359.0
1242.8707310979173,293.27821086010783,293.2782108601078,1536.148941958025,1360.0
1242.8707310979173,293.27821086010783,293.2782108601078,1536.148941958025,1361.0
1242.8707310979173,291.9950480399868,291.99504803998684,1534.8657791379042,1362.0
1242.8707310979173,291.9950480399868,291.99504803998684,1534.8657791379042,1363.0
1242.8707310979173,291.9950480399868,291.99504803998684,1534.8657791379042,1364.0
1266.3621958296235,292.2640255024359,292.26402550243597,1558.6262213320595,1365.0
1266.3621958296235,292.2640255024359,292.2640255024359,1558.6262213320595,1366.0
1266.3621958296235,292.2640255024359,292.2640255024359,1558.6262213320595,1367.0
1266.3621958296235,292.2640255024359,292.2640255024359,1558.6262213320595,1368.0
1266.3621958296235,292.2640255024359,292.2640255024359,1558.6262213320595,1369.0
1266.3621958296235,292.2640255024359,292.26402550243597,1558.6262213320595,1370.0
1266.3621958296235,292.2640255024359,292.26402550243597,1558.6262213320595,1371.0
1266.3621958296235,292.2640255024359,292.26402550243597,1558.6262213320595,1372.0
1266.3621958296235,292.2640255024359,292.26402550243597,1558.6262213320595,1373.0
1266.3621958296235,291.8335582924359,291.833558292436,1558.1957541220595,1374.0
1260.3621958296235,297.8335582924359,297.833558292436,1558.1957541220595,1375.0
1260.3621958296235,297.8335582924359,297.833558292436,1558.1957541220595,1376.0
1260.3621958296235,297.8335582924359,297.833558292436,1558.1957541220595,1377.0
1260.3621958296235,297.8335582924359,297.8335582924359,1558.1957541220595,1378.0
1260.3621958296235,297.8335582924359,297.8335582924359,1558.1957541220595,1379.0
1260.3621958296235,297.8335582924359,297.8335582924359,1558.1957541220595,1380.0
1254.3621958296235,303.8335582924359,303.8335582924359,1558.1957541220595,1381.0
1254.3621958296235,303.13039842643593,303.1303984264358,1557.4925942560594,1382.0
1254.3621958296235,303.13039842643593,303.1303984264358,1557.4925942560594,1383.0
1248.3621958296235,309.130398426436,309.1303984264358,1557.4925942560594,1384.0
1248.3621958296235,309.130398426436,309.1303984264358,1557.4925942560594,1385.0
1248.3621958296235,306.968417706436,306.9684177064359,1555.3306135360594,1386.0
1248.3621958296235,306.968417706436,306.9684177064359,1555.3306135360594,1387.0
1248.3621958296235,306.968417706436,306.9684177064359,1555.3306135360594,1388.0
1248.3621958296235,306.968417706436,306.9684177064359,1555.3306135360594,1389.0
1248.3621958296235,306.574576266436,306.574576266436,1554.9367720960595,1390.0
1248.3621958296235,306.574576266436,306.574576266436,1554.9367720960595,1391.0
1248.3621958296235,306.574576266436,306.574576266436,1554.9367720960595,1392.0
1271.5365621058197,306.83323941920366,306.8332394192036,1578.3698015250234,1393.0
1271.5365621058197,306.47500881920365,306.4750088192036,1578.0115709250233,1394.0
1271.5365621058197,306.47500881920365,306.4750088192036,1578.0115709250233,1395.0
1266.5365621058197,311.47500881920365,311.4750088192036,1578.0115709250233,1396.0
1266.5365621058197,311.47500881920365,311.4750088192036,1578.0115709250233,1397.0
1266.5365621058197,310.15500881920366,310.1550088192036,1576.6915709250234,1398.0
1266.5365621058197,310.15500881920366,310.1550088192036,1576.6915709250234,1399.0
1266.5365621058197,310.15500881920366,310.1550088192036,1576.6915709250234,1400.0
1266.5365621058197,310.15500881920366,310.1550088192036,1576.6915709250234,1401.0
1266.5365621058197,308.73509549710366,308.7350954971036,1575.2716576029234,1402.0
1266.5365621058197,308.73509549710366,308.7350954971036,1575.2716576029234,1403.0
1266.5365621058197,308.73509549710366,308.7350954971036,1575.2716576029234,1404.0
1266.5365621058197,308.73509549710366,308.7350954971036,1575.2716576029234,1405.0
1266.5365621058197,307.8096997867037,307.8096997867037,1574.3462618925234,1406.0
1266.5365621058197,307.8096997867037,307.8096997867037,1574.3462618925234,1407.0
1266.5365621058197,307.8096997867037,307.8096997867037,1574.3462618925234,1408.0
1266.5365621058197,307.8096997867037,307.8096997867037,1574.3462618925234,1409.0
1266.5365621058197,306.63487987270366,306.6348798727036,1573.1714419785233,1410.0
1266.5365621058197,306.63487987270366,306.6348798727036,1573.1714419785233,1411.0
1266.5365621058197,306.63487987270366,306.6348798727036,1573.1714419785233,1412.0
1266.5365621058197,306.63487987270366,306.6348798727036,1573.1714419785233,1413.0
1266.5365621058197,306.2805858727037,306.2805858727035,1572.8171479785233,1414.0
1266.5365621058197,306.2805858727037,306.2805858727035,1572.8171479785233,1415.0
1266.5365621058197,306.2805858727037,306.2805858727035,1572.8171479785233,1416.0
1266.5365621058197,306.2805858727037,306.2805858727035,1572.8171479785233,1417.0
1266.5365621058197,305.80819387270367,305.80819387270367,1572.3447559785234,1418.0
1266.5365621058197,305.80819387270367,305.80819387270367,1572.3447559785234,1419.0
1266.5365621058197,305.80819387270367,305.80819387270367,1572.3447559785234,1420.0
1275.473043655414,305.9181022195182,305.9181022195182,1581.3911458749321,1421.0
1275.473043655414,305.31810221951815,305.31810221951815,1580.791145874932,1422.0
1275.473043655414,305.31810221951815,305.31810221951815,1580.791145874932,1423.0
1275.473043655414,305.31810221951815,305.31810221951815,1580.791145874932,1424.0
1275.473043655414,305.31810221951815,305.31810221951815,1580.791145874932,1425.0
1275.473043655414,303.9014686795182,303.9014686795181,1579.374512334932,1426.0
1275.473043655414,303.9014686795182,303.9014686795181,1579.374512334932,1427.0
1275.473043655414,303.9014686795182,303.9014686795181,1579.374512334932,1428.0
1275.473043655414,303.9014686795182,303.9014686795181,1579.374512334932,1429.0
1275.473043655414,303.57891254015817,303.5789125401582,1579.051956195572,1430.0
1275.473043655414,303.57891254015817,303.5789125401582,1579.051956195572,1431.0
1270.473043655414,308.5789125401582,308.5789125401582,1579.051956195572,1432.0
1270.473043655414,308.5789125401582,308.5789125401582,1579.051956195572,1433.0
1270.473043655414,307.4074225401582,307.4074225401581,1577.880466195572,1434.0
1283.0213559965239,307.5495028103682,307.54950281036815,1590.570858806892,1435.0
1283.0213559965239,307.5495028103682,307.54950281036815,1590.570858806892,1436.0
1283.0213559965239,307.5495028103682,307.54950281036815,1590.570858806892,1437.0
1283.0213559965239,304.9295028103682,304.9295028103682,1587.950858806892,1438.0
1283.0213559965239,304.9295028103682,304.9295028103682,1587.950858806892,1439.0
1283.0213559965239,304.9295028103682,304.9295028103682,1587.950858806892,1440.0
1283.0213559965239,304.9295028103682,304.9295028103682,1587.950858806892,1441.0
1283.0213559965239,301.8280825169682,301.8280825169682,1584.849438513492,1442.0
1283.0213559965239,301.8280825169682,301.8280825169682,1584.849438513492,1443.0
1283.0213559965239,301.8280825169682,301.8280825169682,1584.849438513492,1444.0
1283.0213559965239,301.8280825169682,301.8280825169682,1584.849438513492,1445.0
1283.0213559965239,300.0748397328682,300.0748397328682,1583.096195729392,1446.0
1273.0213559965239,310.07483973286827,310.0748397328682,1583.096195729392,1447.0
1273.0213559965239,310.07483973286827,310.0748397328682,1583.096195729392,1448.0
1278.3948149965238,310.13388873286823,310.1338887328682,1588.528703729392,1449.0
1278.3948149965238,309.0577170279581,309.0577170279581,1587.452532024482,1450.0
1278.3948149965238,309.0577170279581,309.0577170279581,1587.452532024482,1451.0
1278.3948149965238,309.0577170279581,309.0577170279581,1587.452532024482,1452.0
1278.3948149965238,309.0577170279581,309.0577170279581,1587.452532024482,1453.0
1278.3948149965238,307.2514027019581,307.25140270195806,1585.646217698482,1454.0
1278.3948149965238,307.2514027019581,307.25140270195806,1585.646217698482,1455.0
1278.3948149965238,307.2514027019581,307.25140270195806,1585.646217698482,1456.0
1278.3948149965238,307.2514027019581,307.25140270195806,1585.646217698482,1457.0
1278.3948149965238,306.4613858879581,306.46138588795816,1584.856200884482,1458.0
1278.3948149965238,306.4613858879581,306.46138588795816,1584.856200884482,1459.0
1278.3948149965238,306.4613858879581,306.46138588795816,1584.856200884482,1460.0
1278.3948149965238,306.4613858879581,306.46138588795816,1584.856200884482,1461.0
1278.3948149965238,305.4828783479581,305.482878347958,1583.8776933444817,1462.0
1284.9330223747718,305.55827135364615,305.55827135364603,1590.4912937284178,1463.0
1284.9330223747718,305.55827135364615,305.55827135364603,1590.4912937284178,1464.0
1284.9330223747718,305.55827135364615,305.55827135364603,1590.4912937284178,1465.0
1284.9330223747718,305.31908747424615,305.3190874742461,1590.2521098490179,1466.0
1284.9330223747718,305.31908747424615,305.3190874742461,1590.2521098490179,1467.0
1284.9330223747718,305.31908747424615,305.3190874742461,1590.2521098490179,1468.0
1284.9330223747718,305.31908747424615,305.3190874742461,1590.2521098490179,1469.0
1284.9330223747718,304.4356549915861,304.4356549915861,1589.3686773663578,1470.0
1284.9330223747718,304.4356549915861,304.4356549915861,1589.3686773663578,1471.0
1284.9330223747718,304.4356549915861,304.4356549915861,1589.3686773663578,1472.0
1284.9330223747718,304.4356549915861,304.4356549915861,1589.3686773663578,1473.0
1284.9330223747718,303.2589706045921,303.2589706045921,1588.191992979364,1474.0
1284.9330223747718,303.2589706045921,303.2589706045921,1588.191992979364,1475.0
1284.9330223747718,303.2589706045921,303.2589706045921,1588.191992979364,1476.0
1309.6819722517273,308.58588214170146,308.58588214170146,1618.2678543934287,1477.0
1309.6819722517273,308.04853624170147,308.04853624170136,1617.7305084934287,1478.0
1309.6819722517273,308.04853624170147,308.04853624170136,1617.7305084934287,1479.0
1309.6819722517273,308.04853624170147,308.04853624170136,1617.7305084934287,1480.0
1309.6819722517273,308.04853624170147,308.04853624170136,1617.7305084934287,1481.0
1309.6819722517273,306.34279585137875,306.3427958513788,1616.024768103106,1482.0
1309.6819722517273,306.34279585137875,306.3427958513788,1616.024768103106,1483.0
1309.6819722517273,306.34279585137875,306.3427958513788,1616.024768103106,1484.0
1309.6819722517273,306.34279585137875,306.3427958513788,1616.024768103106,1485.0
1309.6819722517273,303.75657393243574,303.7565739324359,1613.4385461841632,1486.0
1309.6819722517273,303.75657393243574,303.7565739324359,1613.4385461841632,1487.0
1309.6819722517273,303.75657393243574,303.7565739324359,1613.4385461841632,1488.0
1309.6819722517273,303.75657393243574,303.7565739324359,1613.4385461841632,1489.0
1309.6819722517273,303.27057393243575,303.2705739324357,1612.952546184163,1490.0
1316.0003980245642,303.3450728360977,303.34507283609764,1619.3454708606619,1491.0
1316.0003980245642,303.3450728360977,303.34507283609764,1619.3454708606619,1492.0
1316.0003980245642,303.3450728360977,303.34507283609764,1619.3454708606619,1493.0
1316.0003980245642,302.09200283609766,302.0920028360976,1618.0924008606619,1494.0
1316.0003980245642,302.09200283609766,302.0920028360976,1618.0924008606619,1495.0
1316.0003980245642,302.09200283609766,302.0920028360976,1618.0924008606619,1496.0
1316.0003980245642,302.09200283609766,302.0920028360976,1618.0924008606619,1497.0
1316.0003980245642,300.6955628360977,300.69556283609774,1616.695960860662,1498.0
1316.0003980245642,300.6955628360977,300.69556283609774,1616.695960860662,1499.0
1316.0003980245642,300.6955628360977,300.69556283609774,1616.695960860662,1500.0
1316.0003980245642,300.6955628360977,300.69556283609774,1616.695960860662,1501.0
1316.0003980245642,299.8115691911077,299.81156919110776,1615.811967215672,1502.0
1316.0003980245642,299.8115691911077,299.81156919110776,1615.811967215672,1503.0
1316.0003980245642,299.8115691911077,299.81156919110776,1615.811967215672,1504.0
1327.4198198466463,299.9370573429987,299.9370573429988,1627.356877189645,1505.0
1327.4198198466463,299.3465673429987,299.3465673429987,1626.766387189645,1506.0
1327.4198198466463,299.3465673429987,299.3465673429987,1626.766387189645,1507.0
1327.4198198466463,299.3465673429987,299.3465673429987,1626.766387189645,1508.0
1327.4198198466463,299.3465673429987,299.3465673429987,1626.766387189645,1509.0
1327.4198198466463,298.89656734299876,298.89656734299865,1626.316387189645,1510.0
1327.4198198466463,298.89656734299876,298.89656734299865,1626.316387189645,1511.0
1327.4198198466463,298.89656734299876,298.89656734299865,1626.316387189645,1512.0
1327.4198198466463,298.89656734299876,298.89656734299865,1626.316387189645,1513.0
